commentID,newID,comment,judge
2204,180,독재명 재판 받어라,0
2205,180,조작기소 같은 소리 한다? 에휴 어쩌다가 저런 범죄자들이 정치 한다고 설치는지. 잡범을 대통령 뽑은 국민들도 책임에 자유로울수 없음.,0
2206,180,이죄명이요세끼한마리가나라를망치도너무망친다끌어내리자죄명이,0
2207,180,"정성호, 김현지, 찢재명, 노망석 다 불러라. 암덩어리들.",0
2208,180,대장동 특검하자 ㅋㅋ 곽상도 50억 다시 불러오고 윤석열 아빠집도 살펴보고 ㅋㅋ 꼭 하자?,0
2209,180,"지판사,심총장 특검하라. 관습헌법  위반  아니가,",0
2210,181,진행중인 재판에 압력을 넣어 항소 포기시켜서 7800억 불법이익을 무죄로 확정시킨 놈이 누구냐? 나라를 완전히 개판 만들려고 작정한 놈이 있어야 할 곳은 대통령실이 아니라 깜방이다. 재판 받던 범죄자 놈은 사악한 대통령질 멈추고 재판이나 받아라!,0
2211,181,"죄명이 지은죄 참으로 많은가보다,,,ㅁᆢ든곳에서 그렇다고 증명하네,,,그렇다고 죄가 없어지냐,, 정성호 네가 저지른 죄 네가 알렸다, 언젠가 몇배의 죄값을 찌를것이다 ,,대한민국 온갖곳에 미친 개들이 판을쳐 나라를 위태롭게 만드는구나 ,,반국가 매국적 역적들이 득실 대는구나,,,큰일이다 국민을 알기를 개돼지로 보는구나 ,,",0
2212,181,400억만 환수시키고 항소포기로 7400억을 덮어?ㅋㅋㅋ민주당 같았으면 곳곳에 현수막걸고 난리낫다,0
2213,181,"강백신, 엄희준이  뒤에서  조종하고,   항뚝껑이  밖에서  응원하고,  ㅋㅋㅋㅋ    아주  꼴값을  떨어라!!!    조작질한  대장동사건  들켜서,  이제  감빵갈놈들은  너희다!!    내란당과  한세트로  역어서  전부 감옥보내라!!",0
2214,181,먼저 자리에서 내려와야할 자들이 윗물부터 아랫물까지 줄줄이 줄 서있다 원인제공하며 사주한자 권력에 붙어 지시한 자 맞장구치는 자 소신도 뭣도 없고 부끄러움도 모르고 수행한자 참으로 한심하다,0
2215,181,정성호를 탄핵 시켜야 한다,0
2216,181,본인들이 본인들에게 규탄시위를하네? 어이없네요~,0
2217,181,내란범 윤빤스 찌끄레기들..... 내란당 친윤지도부ㅎㅎ 심우정이 법원 결정 항소 안하고 윤빤스 석방 시켰던건 왜 조용했던겨? ㅎㅎ 내란당 사이비 종교와 짬뽕되더니 완전 맛탱이 갔구먼~,0
2218,181,쓰레기집단,0
2219,181,,0
2220,181,,0
2221,181,"이꼴을 보니, 내 인생 전체가 부정당한 것 같군..... 도대체 저런 사람을 뽑은 사람들의 사고구조는 어떻게 작동하는걸까...? 언제부터 우리사회에 정의가 사라진걸까?  이 사회의 최고가치는 이제 무엇이란 말인가? 육십년하고 반십년을 살면서, 타의에 의해 내 정신적 가치 판단의 기준을 바꿔야 할 줄이야.....",0
2222,181,사라지는 검찰의 마지막 답게 찢의 개역할에 충실한 띨띨한 노만석,0
2223,181,이제 일좀 하네,0
2224,181,"내란당은 뭔 멍멍이소릴 지껄이고 있노~
대체 누가 정치 검찰이냐 ㅋㅋㅋㅋ당장 해체해라",0
2225,181,양아치 언론들하고 짜고 검찰들 검란! 그래도 검찰청은 해체된다 ! 종편들이 앞잡이놀이,0
2226,181,삭발하고.단식해!  이쪼다들아!,0
2227,181,이제  대놓고  개검과  짜고 쑈를  하는구나!!!   증신나간 짐승들!!!,0
2228,181,"세상 오래살고 볼일이다.
국힘이 정치검찰을 규탄한다니 이게 세상에서 제일 웃긴 블락코미디다",0
2229,181,이따위걸로 내란이 덮어지겠냐 ㅋㅋ,0
2230,182,응원!!!!!!!합니다~~,0
2231,182,지금 이재명 용산 대통령실에는..... 윤건희 대통령과..정진석 실장때...같이 근무했던 직원들이...아직 많이 남아 있는데... 이들이 현상황 정보를 상당히 빼내서...친윤 검새들과 국힘당 으로 흘러나가고 있다는.. 소문이 상당하다...정권둑이 무너지는...큰일이.. 날수 있는데 방심하고 있나..,0
2232,182,박수,0
2233,182,재명형 본인 재판이나 받고 정당해지자.대한민국은 법치국가 인것도 모름? 누구나 법앞에 평등해야한다고.본인이한말도 잊음?,0
2234,183,이제 콩밥묵으로 가자.,0
2235,183,감사원이 대통령을 보좌하는 기관이라고 말했던 사람이 이제와서 무슨 독립성과 중립성을 운운하는가,0
2236,184,김만배 돈의 반이 죄명이꺼라메... 그래서 항소 포기 압력 넣은거고... 이거 엄청난 사건 아님?,0
2237,184,주가 상승에 관련된 주가만 오르는데...이게 우리나라 경제 상황이 나아져서 그런겨?..근데 왜 환율이 같이 오르냐?... 주가 도작하다 걸리면 퇴임 후에도 뒤진다...ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ,0
2238,184,"이재명씨! 당신 자식 가족이 당한 일이라고 생각 바랍니다.저는 그동안 김대중 부터 문재인 까지,그리고 2020년까지 민주당에 투표 열심히 했습니다! 2018년 경기지사 이재명씨 한테도 한번 투표 했습니다! 503때 적폐범죄 당하고, 적폐청산 한다던 사기꾼 문재인놈에 뒤통수 맞았습니다! 무슨느므 나라가,국민이 정부 인증 사업에 100억원대 대국민 조작사기 적폐범죄 당하고, 육하원칙 상세한 내용 정부에 전부 다 있는데도, 검경 등 수사기관은 문체부 요청이 있어야 한다고 하고, 문체부 스포츠산업과장 임아영 은 자기가 그냥 하기 싫다함!",0
2239,184,"저건 뭐 기업을 국외로 내쫓지 못해서 안달났어..  간첩이냐?  아직 우리나라만 관세 해결 못해서 높은 관세 쳐 맞고 있고..  노랑봉투법, 중대재해법으로 국내에서 기업하면 바보가 되는 상황을 만들어 놓고..   저러면서 코스피는 올라가라고 정부에서 대놓고 압박..ㅋㅋ",0
2240,184,나라가 시끄러운데 정작 핵심인 죄명인 대리인 전쟁? 시켜놓고 대통령 놀이로 강건너 불구경 하고 있다.,0
2241,184,대장동 재판이나 받어ㅋㅋ 별... 헛소리를 다하네 ㅉㅉ,0
2242,184,매번 국민들 위하는 척 말 내뱉고 뒤로는 퇴직금 강제 연금화 추진 원산지표기법 폐지 중국인 운전 허용 말과 행동이 항상 다르던데,0
2243,184,"장기보유 대주주한테 세제 혜택주지말고, 장기보유 일반에게만 세제혜택을 주라..??  동일하게 혜택주는것도 아니고..  ㅋㅋ     아니 이건 뭐..   신용등급 높은 사람한테 이자 많이 받고, 신용도 낮은 사람한테 이자 싸게 해주라는거 만큼 신박한 이야기네..ㅋㅋ   호텔 예약했다가 취소하면 경제가 잘 돌아간다는 무한동력 호텔경제학 이야기하는 이재명이답네..ㅋㅋ",0
2244,184,대주주라도 장기투자 하면 대주주라는 이유로 불이익 주지말고 똑같이 세제혜택 주면 되는거다....어려운거 없다...,0
2245,185,저질러 놓고 되려 으르고 협박하는 꼴은 적반하장 ~  딱 조폭의 모습,0
2246,185,석열이땐 조용하던 개검들 사표써라 정치감사들 일관성이 없네,0
2247,185,대장동항소격노 특검.  의대농단 재판거래 재판지연 종북간첩 주동자부역자처단.,0
2248,185,저기요 올해 장동혁 대표 검철이 100만원구형하고 무죄났는데 검찰이 항소 포기했다면서요 그때는 왜들 가많히 있었어요?? 무죄났는데 검찰이 항소포기해도됨 니들 논리대로면???,0
2249,186,유병호의 허수아비 주제에 무슨~~,0
2250,186,역대 감사원장중 감사원을 가장 망친 자.,0
2251,186,"당신은 웃으면 안된다~
국가기관에 타이거파라는걸 존재하게 만든 책임을 져야 하는게 맞다~
하급자 상전을 데리고 있었던건 권력과 타협 하지 않았다면 결코 발생할수 없었던거 아닌가??
누군가를 가르치기 전에 스스로 부끄러운줄 알아라~
누구보다 공정해야 했고 누구보다 정의로웠어야 했고~
그 어떤것 보다 명예를 택해야 하는 자리였는데~
실상을 아는 사람들은 박수보다는 손가락질 할거다~
늙은 뒷방 노인네로 물러나서 누군가와 막걸리 한잔 하다가 따귀 맞을수도 있다",0
2252,186,네가 할말은 아니지 내란범 주구가,0
2253,186,윤두창때 본인들의 역할이 대통령을 도와 국정을 안정화시키거라 하지 않았나?  그냥 난 허수아비였소 하고 나가지 뭔 헛소리를....,0
2254,186,모지리 감사원장이 임기는 다 채우네!!!,0
2255,186,곧 울면서 다시 오게 될 것.,0
2256,186,웃으며 떠난다~~?  뒷돈 두둑히 챙겼나~~? 일도 드럽게 못하고 석렬이 뒤바주고 감옥도 안 가니 웃음이 나냐~~?,0
2257,186,감사원은 대통령의 보좌기관이란 말을 남겼지  유병호 이넘은 특활비 특정업무경비 두카드로 소고기집에서 100만원돈을 두장으로 나눠서 결제했다며?,0
2258,186,"그래 언능 집에가서 가족들 모아놓고 국기에 대한경례하고 살아라
어울리지 않는 자리 지키느라 욕봤다",0
2259,186,,0
2260,186,문죄인이 싼 응가였어? 그런데 윤석열에세 그렇게 충성했고? 과연 뻘짓의 대가 문죄인 답다.,0
2261,186,"우리나라 자칭 지도자란 자들은 걸핏하면 4자성어로 지식자랑..문화적으로 중국속국임을 자처...대학교수협의회에 매년 말 올해의 한자 발표...지식인들의 수준....AI시대임에도 공자,맹자 떠드는 한심한 먹물들...좋은 우리말로 표현합시다",0
2262,186,,0
2263,186,"무엇이 감사원을 위한길인가?...
국가와 국민을 위해 감사원이 어떤역할을 해야하는지 
고민하는게 맞지 않을까.",0
2264,186,한심한 사람,0
2265,186,조사 받자!,0
2266,186,,0
2267,186,곧 수사받고 깜빵가야지,0
2268,186,"국가의 재해가 사라졌다, 이제야 해제됐다,",0
2269,187,범죄경력자들이 모여서 헌법 존중 TF 만들자고 한다..참 허탈하다..수많은 재판 기소중인 피의자는 재판부터 속개후 하셔도 된다,0
2270,187,"미국, 중국, 러시아, 대한민국이 세계를 제패할 것입니다. 현대판 정조대왕 이재명 대통령이 있기에 가능합니다.",0
2271,188,"종묘하고 세운상가 건물 올라가는거하고 무슨 상관  거리가 거의 200미터 떨어저있는데 억지좀 그만 ,대법원에서  판결 났잖아 법을 지켜라 .",0
2272,189,부당하고 위법한 행위에 맞선 대쪽 같은 분이 윤석열 정권 때는 왜 조용??,0
2273,189,쟤들 명태균과 계산 끝났나 ?  각종 비리와 내란의혹등으로 갈길이 태산인 주제에 .,0
2274,189,정체가 뭔지..당비 아깝다.,0
2275,189,누구? 뭔당?,0
2276,189,ㅋㅋㅋ그럼 집값 계속 오르면 좋아? 나만 잘먹고 잘 살면 되는거지?,0
2277,189,"저런 찌질이들 요즘 할일이 없긴하나보다.
지들 서울 집값 오르면 다된다고 생각하는 갑다",0
2278,190,이거 금투세 빌드업인데ㅋㅋㅋ 애시당초 지금 상장주식 양도차익에 대해서 비과세하고 있는데 무슨 세제혜택을 말씀하시는건지ㅎㅎ,0
2279,190,와… 지 야당일때 온갖 세금 다 붙여서 국장 초토화 하더니 지 대통되니 훈훈한척 하는거 보소 ㅠ 가증 끝판왕,0
2280,190,도둑ㅉ,0
2281,190,왜 이제 그돈을 대장동저수지에 빼내서 주식시장에 던져놓게? 타이밍도 참 기가막히다...도둑놈들에게 수천억원을 안겨주며 이 나라가 이렇게 시끄러운데...입막음용치고는 너무 크다...그 자리에 언제까지있는다고...저것들 국적포기하고 해외 어디로 망명을한들 언젠가는 이 나라 국민들이 반드시 찾아내 죄에합당한 처벌을 할것이다...,0
2282,190,"작년까지~더부러좌파들,,3~8년간 금투세폐지방해.대주주완화방해,, ~ 국장은  개스피,.~~~`,쇼이나 치라던개~~~오락가락하냐??? 슬그머니 주식 전도사로 변신했냐???  연기금 이쌈 짓돈이여???대장동  백현동,재판이나받자,,공직선거 유죄취지 파기환송 내년2월이면 시작하겠군~",0
2283,190,"지금도 국장 어지간한 개인은 세금읍다, 금투세 빌드업 하지마라",0
2284,190,또 또 대통이 주식투기를 부추키네...폭락하면 책임지려나..?? 정권도 끝장이 날텐데...??,0
2285,190,,0
2286,190,ㅋㅋ 이게 뭔 개소리~~ 그럼 매수하면 자동으로 5년 동안 매도금지 하는 법을 만들지?? 세제 혜택 몇십만원 받자고 수익이 나도 팔지 말라는거임??,0
2287,190,금투세로 강화 할려고‥진성준이 좀 치워라 죄명아,0
2288,190,"주식 올려줄려고 노력하시네요. 
감사합니다. 올해 두배 벌었네요.
주가 올해 3천 중반까지만 가면 잘된거라 생각했는데. ㅎㅎㅎ. 그런데 10000을 꿈꿀수 있다는게 중요한거라 봄 희망이 보인다.",0
2289,190,금투세하려는건 아니지,0
2290,190,금투세 이야기 쳐 하는 진성준을 작살내자,0
2291,190,금투세 부과하려는 모양,0
2292,190,어따대고 하라마라야,0
2293,190,코스피 4천붕괴되서 나라세금인 국민연금을 투입한다고하네요 나라망했다는 신호다,0
2294,190,"뭐좀 알고 짓거려야
믿음이가지!!!",0
2295,190,그러다 빛투 늘어나요.,0
2296,190,돈을 마구마구 퍼주니 물가 폭발하여 더 살기 힘들어졌다 소비쿠폰 같은 거 자꾸 퍼주니까 물가 오르잖아 이번에는 현금으로 1백만원씩 뿌려라 우리도 주식 좀 사게,0
2297,190,2찍들 부들부들 ㅋㅋ,0
2298,191,본인 재판도 당연한 일이잖아?,0
2299,191,북한사상검증하고 무슨차이냐 국힘지지할수도있는거고 일개공무원이 정치적표현도 못하냐?,0
2300,191,정치보복 하지 않겠습니다 &lt; 대선 전 실제로 했던 말,0
2301,191,정신나간놈들내란이너것들밥상인가.너내들이내란공모자들이야.나쁜범죄집단들,0
2302,191,이직도  내란 내란!  너희들이 국민을  위해한일있냐! ㅉ ㅉ ㅉ,0
2303,191,범죄자 얼굴  정말 징그럽게  보기싷다,0
2304,191,당신 재판도 당연히 받아야되는거 아닌가?,0
2305,191,시작이 있으면 그 끝도 있는 법.. 범죄집단.,0
2306,191,즐라도 좌파들 대통령이지 모든 국민들의 대통령은 아니다,0
2307,191,이재명민주당 니들이 내란범이자낰ㅋ 반대파숙청명부 만드는군ㅋㅋ 이제 일반국민들도 내란동조범이라고 구속시킬꺼다 국민들에게 재갈물리는거지,0
2308,191,니 범죄 방탄에 동조한것들도 좀 털어보자.,0
2309,191,니나 똑바로 행동하고 살아라 재판 받고 김현지 특검 하고 알겠냐 니가 그명부에 1순위다,0
2310,191,재판받아라,0
2311,191,"ㄴ,ㅁ 니 재판이나 받아라  퇘",0
2312,191,너네일부터 똑바로 ㅋ,0
2313,191,,0
2314,191,미친 대통령 아니 개통령~ 돌아이 찢,0
2315,191,나라에 내란 일으켜서 고작 하는짖이 깜빵에서 나라세금으로 밥이나 축내고 있으니. 쌀이 이깝다.,0
2316,192,다른건 다 떠나서 국무총리란 자가 '미문화원 무력점거' 테러 전과 있는건 좀 아니지 않음?,0
2317,192,대장동 1조원 헤처먹은건 근시안이 아니고 원시적으로 헤먹었냐? 하긴 저놈도 배추농사로 수억 뇌물 처먹은놈 이니 정말 대단한 정권이다,0
2318,192,김민석이 아는것이 뭐가 있는데? 시위하는거? 어떻게 친북주의자가 국무총리를 할수 있는지,0
2319,192,비선실세 김현지 축의금 두배 도둑 최민희 수갑채워 구속해야 마땅하다 방탄 사법리스크 대북송금 찢 반드시 구속되야 나라가 편하다,0
2320,192,,0
2321,192,"김민석은 청계천복원공사때도반대했었는데  ㅋㅋ 
맨날반대만하고있네",0
2322,192,"종묘가 중요한 국가적 유산은 맞지만 그렇다고 그 지역을 흉물로 방치해선 안되지.   주변을 깨끗이 정비해야 종묘가 더 살아나는거 아닌가,",0
2323,192,온갖 패악질로 재산형성한 국무총리란 작자.당원 모집에서 종교계를 찢은 더불어 중국당의 김민석..정신 차련마.,0
2324,192,"김민새는 주덩이 닫아라. ㅋㅋㅋ 2002년 4월 22일, 서울시장 후보때, 이명박이 청계천 복원한다니까, 엄청난 교통 혼란이 발생하고, 쓰레기 처리문제가 발생 한다며, 청계천 복원을 엄청 반대한 인간이잖아 ㅋㅋㅋ 김떼중 슨상이 박정희 경부고속도로 건설을 반대 하듯이.........",0
2325,192,"어리버리 민석아, 권하건데 그냥 죄명이 따까리 하다가 사라져라..능력은 쥐뿔도 없는 님이...",0
2326,192,"종묘도 유산이고,주변 세운상가등 벌써 수십년전부터 재계발 해야할만큼 지저분했다..대학때 그곳을 지날때마다 느낀거였음..좌파들은 나라발전 비젼없이 무조건 반대만하고 정권잡을때마다 발전은커녕,세금 퍼주고 축낼생각뿐..",0
2327,192,"미대사관저 방화 김민석 니는,입이 열개라도 할말없다",0
2328,192,저자는 관세협상에 아무역할도 못하는 가장한심하고 무능한  반미 데모꾼 화염병투척 전문가 아닌가?살줄아는건 선동질 데모질밖에 없으니...,0
2329,192,ㅋㅋㅋ 내놓은 부동산 정책마다 실패하는 좌파정권 그렇게 실패해도 뽑아주는 깨시민들,0
2330,192,종묘앞에 썩은 건물 방치하는것보다 새건물로 건축하는게 종묘의 가치가 살아난다...종묘가 왜 할렘가 옆에 방치되어야하냐? 경부고속도로 건설과 청계천 개발을 반대한 민주당과 김민석...서울의 전라도화를 반대한다.,0
2331,192,선전 선동질 하는 배추총리야 청계천개발반대했는데 지금 청계천보면 어떤생각이냐 말해바라,0
2332,192,조례가 상위법에 위배된다고 판결이 나서 조례 조항을 삭제한건데… 그리 막고싶으면 민주당 놈들이 법을 개정하면 될일이야. 근데 그렇게 안하고 조동아리만 털지. 이유가 따로 있는거야. 하는 행동이 참 저질스럽다,0
2333,192,배추총리야 니가 할말이 아니지 또 제2의 박원순처럼 도시재생사업 할래? 벽화나 그리고? 정신차려 전과자 총리야,0
2334,192,파고다공원도 할버지매춘...싹 없애버리고...정비 잘해놨던데...세운상가 재개발이 몇십년 해왔는데...가만있다가  지금와서 브레이크야? 민주당이 점점 좌파쁘락치본색을 드러내고있네...,0
2335,192,,0
2336,193,"윤 어게인을 주절대는 ㅇ파리넘 충견 ㅇ ㅇ들, 이런 쓰레기들이 국개라는게 문제다, 당장  ㅇ파리 내란동조범으로 체포해서 연평도 앞바다로 보내라.",0
2337,193,민생은 안중에도 없고 오직 지들 이익만 추구하는 사라져야 할 내란정당,0
2338,193,은진혁 알케미스트 대표 57세 2025년1월30일 동남아시아 사망 ➖️sk사모펀드 화천대유 실소유주는 누구 ➖️ sbs 끝까지 판다 프로그램 2023년 sbs방송 ➖️그의 사망 2025년 1월 30일 ➖️ 동남아 사망 ➖️ 대선을 앞둔 시점 ➖️알케미스트는 누구겁니까 ➖️죽은후 그돈은 어디로 갔나요,0
2339,193,"밤낮 가리지말고  피켓들고 아까운 밥도 쳐먹지 말고  거기서 죽어라
 내란 잔당들아 국민이 호응해야  그것도  할 맛나지  태극기부대  가서 응원해라",0
2340,193,"뷸량배들 모습만 보이고, 아스팔트, 사이비교 부대원들은 안보이네!",0
2341,193,소용없고 소리만지르고 아무것도 할수없는게 국힘이다 집에가서 밥이나 먹어라,0
2342,193,나는 보수다. 요즘 이재명이 너무잘한다. 보수는  박통도 세월호당시 청와대서 성형했다.궂을했다.비아그라 복용했다. 온갖거짓으로 끌어내지 않았나...쓰레기들...,0
2343,193,국짐 해산 대회하는것 갔다 ㅋㅋㅋ ㅋㅋ ㅋㅋ,0
2344,193,국민들이 동의하지 않는 내란당의 행태는 놀림꺼리만 돼고 내란당이 해산될수있는 명분만 줄 뿐이다.,0
2345,193,이런 무능한 자들이  몆십억씩  세비축내는 밥 OOO들  이재명 양아치 집단이 내란공무원들 새출하고나서  내란국민들도 색출해서 내란 수용소에  가두자고 할거다 그럼 느그들은   미쿡으로 존나  토껴.,0
2346,193,"무식하고 무능한폭군 가짜보수양자 윤석열이 통째로 말아먹은 망한보수집안 재건은 대안과전략도없이 극우화되어가는 한심한 국힘당으로는 도저히 불가능하고 민주당이 가장 두려워하며 견제하는 전투력 일당백 범보수진영 검증된 필승히든카드 개혁신당 이준석만이 가능하다..보수진영은 부정선거,윤어게인늪에서 헤어나지못하면 10년이내 보수정권창출 힘들다..전략적으로 세계초일류 과학기술강국을 설계하여 대한민국 제2부흥을 꿈꾸는 개혁신당 이준석,천하람,이주영을 강력하게 지지해줘야 정치와나라가 바로선다..보수진영은 제발 정신들 차려라.",0
2347,193,불량배들만도 못한 매국노들... 국민들은 3만원 식사도 김영란법 걱정하며 머뭇거리는데 100만원 선물도 아무렇지 않다는 쓰레기들의 뇌에서 나올게 뭐가 있겠나? 이놈의 정당은 언제 해산하는거냐,0
2348,193,국힘놈들아 찢죄명잔당들이 야당일때 거리료 광화문으로. 나와서 시위하고 뭐하고 난리였는데 국힘당신들 너무 무능한거 아니닌가요 하루빨리 윤어게인들하고 자유통일당하고 합심해서 찢 정권 무너뜨려야 하는거 아닌가요?,0
2349,193,그래 국조하자 딴말하기없기다,0
2350,193,"역시 내란 국암당과 법폭집단 개검이 또 같은 프레임으로 선동해대는걸 보니 이젠 서로 같은 편인걸 대놓고 드러내네ㅉㅉㅉ 가만보면 서로 조작 전문인것도, 회전문 법조 카르텔인것도, 언론들과 유착해 작당질하는것도 쌍으로 판박이ㅉㅉㅉ",0
2351,193,탄핵될만한 사안,0
2352,193,"한심하다
50억클럽하고 국짐 정치검찰들의 조작기소나 설명해봐라",0
2353,193,재명이 김현지 돌다 특검해야 나라가 안정화 될듯 반대하는 사람은 북한이나 중국인 일듯,0
2354,194,민주당 저기 가보긴 햇냐? 저기 완전 썩다리 판자촌 이던데 녹지축으로 종묘부터 한강까지 연결하면 멋잇던데 무조건 반대가 맞나? 그런 식이면 경복궁 바로 앞에 흉물 정부청사 부터 폭파시키자,0
2355,194,민주당은 판자촌이길 바라는 정당인걸 모르나요. 본인들이 공공임대아파트 지어서 세금으로 헐값 월세주고 생생내려면 사법부 판결도 무시! 개딸은 다함께 임대아파트로~ 가자!,0
2356,194,민주당애들은 저기 가보긴했을까 ? 누가보면 종묘 밀고 개발하는줄 알겠네 ㅋㅋㅋㅋ,0
2357,194,ㅋㅋㅋ 지금 종묘 일대가 개발된 지 오래인데 거기에 고층빌딩 들어선다고 난리치네 ㅋㅋㅋ 그럼 종묘 문화재 지키기 위해 주변 건물들 싹 다 밀어야 하는 게 민주당 주장이니?? ㅋㅋㅋ,0
2358,194,미래와 과거가 공존하는 종로가 나쁘지는 않을듯. 지금 오세훈이가 하는걸 어떻게든 밀어내려고 여론전 펼치는거지.,0
2359,194,오세훈이 종묘를 밀어버리겠다 한것도 아니고 근처 판자촌 재개발 한다는데 왜 발작하냐,0
2360,194,개발허가증이란것이 있나? 말도안되는 주장을 하려니 없는 말도 만드네,0
2361,194,종묘를 어제부터 그리 챙겼니. 지금 상권을봐라 쓰러지는 건물들을,0
2362,194,기사 요약 : 민주 바퀴벌레들이 악취를 풍기며 나대고 있다. 싹 다 밟아 죽여야 서울이 산다.,0
2363,194,역겨운 민주당. . 너희 거지들이 잘 살면 누가 민주당 찍음? ? 안되제 너희 계속 거지로 살아야제,0
2364,194,"민주 서울시장 후보자들과 총리가 막무가내식으로 문화재청장.국토부장관등등 앞세워 오세훈 죽이기 하는꼴로 밖에는 안보이는데 나만 그런가? 제대로 토론한번 붙었으면 
전현히.서영교.추미애 이것들만 없어져도 국회의 격이 달라질듯 X도 모르는 것들이 입만 살아서 개짖는 소리들만 하니 국회가 개판 되는거 아닌지? 한심",0
2365,194,강남 좌파들이 강북을 규제로 발전도 못하게 하고  할렘가로 만들려고 하네,0
2366,194,종묘서 왕비 놀이한 여자는?,0
2367,195,근데 미국 관세협상은 어떻게 된거냐? 아직도 관세 25%냐? 팩트시트 빠르게 발표한대매 ㅋㅋ 무슨 이 놈의 정부는 일을 하다 마냐 재판도 다 중지시키고 ㅋㅋㅋ,0
2368,195,"오늘자 환율 1470원. 진짜 뭐하는거냐? 대통령이란넘은 중국 옹호나 해쌓고, 여당대표는 1년 내내 내란 무새고... 그냥 얘네는 정권을 잡았으면 안됬어.",0
2369,195,그런데 윤석열에게는 분노하지 않는 중궈니ㅋ,0
2370,195,전한길이랑 라이벌 ㅋㅋ,0
2371,195,중화강점기 중국산 짝퉁령 찢짜이밍,0
2372,195,정성호가 총대 멧으니 깜빵행,0
2373,195,100프로 공감,0
2374,195,김건희 따까리 진중권ㅋㅋ,0
2375,195,진중궈이 역겹다 정말 악취가 나네,0
2376,195,그렇게 놔두면 안되죠  국민들이 저항해서 막아야죠 준비  됐습니다  나라 구해야죠 범죄집단들의 구정물나라  막아야죠,0
2377,195,ㅋㅋㅋ 문화일보 진중권 뭐 볼것도 없다,0
2378,195,ㅋ.건희 빨더니 ㅋ.넌 그런거나해,0
2379,195,예산 삭감으로 윤정권의 목을 조르고 탄핵으로 수ㆍ족을 묶고 조직적으로 계엄을 유도하여 정권을 찬탈한 민주당 집단이 국민의힘더러 발목 잡기 한다고 현수막을 내건 잡당 기가찬다민주당 집단은 너들 자신을 아는가?????????????김민석은 반란의 주역 계엄 선동자일뿐이다현재 국민의 힘이 쪽수에밀리고 여론조작에 밀리고 무슨 힘이 있어 발목을 잡나 이재명 독재에 서막이 시작되었다 어디 지켜볼뿐 선택한자들이 책임 지려나,0
2380,195,김만배가 이재명을 분다고 협박했거나 돈 나누자고 회유했거나 둘중 하나겠죠.,0
2381,195,문화일보기사들은 대부분이 ㅋㅋ 보수찌라시인듯?,0
2382,195,"전라인민들은 좋겠다. 당신들이 꿈꾸던 그 해방의 나라가 되었으니 얼마나 좋겠니? 범죄자해방구. 신안염전노예의 나라, 국민노예의 나라 만들어주세요, 당신들의 나라에서 말입니다.",0
2383,195,김건희 쉴드치던 진중권이가 할소리는 아니지,0
2384,195,만약 이 법이 통과되면 좌익들은 애국청년들에 의해  네팔 당할것이다,0
2385,195,잠잠해지니 슬슬 겨나오네. 징글징글하다,0
2386,195,"윤석렬이한테는 찍소리 못하더니, 어디서 숨어 있다  슬슬 기 나오나",0
2387,196,정신차려야한다. 중국인들 지방선거 투표권 있고 점점 더 확대시키고 있는데 이 래파토리가 홍콩이 공산당한테 먹혔던 래파토리임. 한국 군사시설 호기심으로 사진찍는게 말이돠냐. 공산당 나가라,0
2388,197,병기야 진짜 국민을 호구로 아냐? 민주당 180마리 모두 징계 하고. 검찰 항소 못하게한 찢가를 탄핵 해야 한다. 이게 바로 내란 이고 반국가세력에 위헌정당 이다. 국민 들도 참는데 한계가 있다. 정치보복의 칼춤을 추고 있는 가짜 대통 끌어 내리고 진짜 대통령 다시 뽑아야 한다.,0
2389,197,국민 알기를 호구는 고사하고 홍어 죠스로 알고 있는 민주없는 민주당 나대는 꼴을 바라 검찰 집단 반발은 약과다. 국민들이 들고 일어나 범죄자 이재명을 반드시 끌어 내릴 것이다.그리고 이재명 독재를 위한 갖은 악법으로 범죄사실을 삭제하고 삼권을 파괴 하고 있는 국가 발전에 최악 걸림돌 집단 더불어 민주당을 강제로라도 해산 시킬 것이다.,0
2390,197,거대 여당이 어떻게 7천억 대장동 범죄자 일당에게 유리한 짓거리를 하고 있나? 항소포기가 정상이냐?,0
2391,197,쎄게 가자! 대장동검사들 전수조사하자!,0
2392,197,병기야! 대장동 깃털만 뽑으면 되겠냐! 몸보신 하려면 몸통을 가마솥에 넣어야 보신한단다 잔말말고 전과4범 재판받거라!,0
2393,197,호구가 아니라 똥개들로 여기는게 아닐까요 ㅋ,0
2394,197,이 놈들은 국민을 호구로 보네..,0
2395,197,좌빨갱이이념에 함몰되어있는 더불어당 네깟것들인데 뭐가무섭겠나? 네놈들은 짐승 그것으로밖에 안보이는데...?,0
2396,197,징계만? 대장동 수사와 대북송금 수사에서 유동규 남욱 김성태 등 수시로 불러내 회유 협박 조작한 정치검새들을 특검으로 구속수사하여 기소하고 변호사 개업도 못하게 철저히 내란 잔당을 진압해야 한다.,0
