commentID,newID,comment,judge
1103,100,좌파들..   상식도 기본도 모르는 좌파특성..,0
1104,100,【성신여대 부정입학】 수사는 안받아? 【평창장애인올림픽 공금유용해 자녀 해외여행】수사는 안받아? 【논문끼워넣어 아들 대입 부정입학】수사는 안받아?,0
1105,100,"채널a tv조선 매일신문 빼고는 전부 좌파 진행자 ㅋ 언론의 중립성이라는건 개나줘버리고, 오히려 채널a 같은 쟤네들은 좌패패널에게도 동등한 발언기회 주는데 특히 cbs는 진중권이 편파적이라 못하겠다 중단선언할정도로 편향적. 답정너냐? 공산당이야?ㅋ",0
1106,100,언론인이라는 것들은 다 민주당에 줄서서 한자리 해드시려는 것들만,0
1107,100,개딸들 좌표 따라 몰려왔네,0
1108,100,"YTN에 뭐하러 출연하나?
빨간색  천지인데.,,,,,,",0
1109,100,콩밥먹으러 가려는 나베가 제정신이겠나 ㅋㅋㅋ,0
1110,100,"나경원은 국회의원 깜도 못되고, 감정 조절도 안되고, 윤어게인 추종자로서 정신 못차리고 있으니 정말 답이 없구나, 이렇게 억지부리다니 정말로 한심하기 짝이 없네~  에이구",0
1111,100,"지들도 죄 지어놓고선 검찰 줄, 판사 줄로 여태 수사를 피해간 것들이 범죄자 대통령 타령 하니깐 민심을 못  얻지! 내란죄 확정 되기만 해봐라! 국민의힘 국개나 2찢들 반국가세력으로 쳐 넣을 테니깐!",0
1112,100,YTN 앵커 수준이~~쯧쯧,0
1113,100,나경원 한물 갔다 해도 그정도는 아냐.예리해.진행자 실수 인정,0
1114,100,넌 일본 나베 같다?,0
1115,100,"나경원 딸, 아들 입시비리는 수사 안하냐?? 검찰이 일 똑바로하면 나경원도 이미 전과자인거 아니냐",0
1116,100,과거에 진중권 얼마전 한동훈 이제는 나경원까지?? 윤석열에 기대어 체급을 키운사람인건 알겟는데 격노까지 따라하다가 이제는 습관들이 된건가?? 이미 잔중권은 하는것처럼 3명이 나란히 조중동과 보수 종편 유튜브나 출연하면서 살면 되겠네 제발 저런 생각이나 격노하는 습관을 가지고 학생들 가르치거나 법조인들은 하지말길....,0
1117,100,개딸들 총출동 ㅋ,0
1118,101,법으로 판결 난걸 저렇게 뒤집으면 국민들이 이나라 법치국가 무너진걸로 알건데? ㅋㅋㅋ 좌파들은 생각이 짧은최대 단점,0
1119,101,배추밭,0
1120,101,간첩,0
1121,101,오세훈 몰아내기 위한 선거운동이네요,0
1122,101,저러구선 지가 시장되면 바로 말바꿈,0
1125,101,배추나 돌봐,0
1127,101,청계천 개발 결사 반대한 김민석..경부고속도로 개발 결사 반대한 민주당....이 나라의 암덩어리들이다.,0
1132,102,엉망진창은 너희들이 할 이야기가 아닌듯,0
1133,102,정당해산이 답이다~~~~ 세금이 넘 아깝당 다모였엉 범죄집단 나빠루 송~죽엇으면 좋다고 에라이 장 판사 뇌물 수수~~ 주 거시기 비서관 최해병 수사방해 등등 ^^  ㅅ ㅂ 넘 많다,0
1134,102,웃기고 자빠졌네. 속속 드러나는 윤건희의 악행과 기행과 뇌물수수 등을 보고도 그런말이 나오냐?,0
1135,102,윤건희를 말하는 거지?,0
1136,102,ㅋㅋㅋ 대선불복~  민주주의 부정!!  반국가 세력답다~ 내란당  빨리 위헌정당 해산가자!!,0
1137,102,"뭐가 엉망진창인가? 에이팩  성공, 대중관계 회복, 한미군사동맹 강화, 경제회복, 민생안정 등
김ㆍ윤공동정부 무당 개망나니 정부에 비할까.
뇌물받고 채용하고, 뇌물받고 인사하고,  외교도 개판, 민생은 뒷전, 오로지 사리사욕만 일삼은거니정권보다는 백배, 천배 낫지 않나? 대통령 지지율은 50%를 넘어 60이상 되니 이게 민심 아닌가?",0
1138,102,김문수가 전과 6범인데 그걸 대선후보라고 내밀어 놓고 전과 타령 하는거냐? ㅋㅋㅋ,0
1152,103,윤통 이전할땐 언론에서 돈많이든다 개 난리를 치더니 이번 이전은 공짜냐?,0
1153,103,윤띵렬이  최대업적이 용산이전과  구떼따 실패  와 검촬청해체인데?,0
1154,103,"대체 청와대가 무엇이길래 이곳에 다들 집착하는가 누군가는 했을 대통령집무실을 이전했으면
그기에맞추는게맞지 또선거철되면 집무실이전공약으로 표심을 현혹하려고이러나",0
1157,103,관람하면서 도청장치 얼마나 심어놨을꼬…,0
1158,103,"석열이 족속들이 도청장치
심어놨으니. 조심해야한다
재명아~~~",0
1159,103,양아치 선동가 이재명 니가 거기들어가 아방궁 만들어 민주당 여식들과 방아 떡칠 할것이 아니라. 서울시에 되돌려 주는게 어덯겠어..,0
1160,103,"대통령님 적당한 시기가 왔습니다
 청와대 입주 다음날 연임 발표 하시면 되겠습니다 현지궁님을 비롯 온가족이 다 배석해서 콩가루 집 안이 아닌 화목 그 자체를 보여주시면 좋겠습니다 대통령님 한 가지 걱정이 있는데요 서울시장으로 박주민의원으로 내정 하셨는지 요 박주민은 안 됍니다 외모적으로도 오세훈 한테 상대가 되지 않습니다 그래서 말씀 드립니다 현지궁님을 설득해서 요도세자님을 내 보네면 오세훈은 한 방에 보낼수 있을 것 같네요 혜경궁 여사님께 잘해 주세요 조강지처 아님니까",0
1167,104,ㅋㅋㅋㅋ내란 107따리는 국호의원의 수치이란다,0
1168,104,김건희 하명조사 때도 입꾹하고 내란범 위법석방에 즉시 항고포기할 때도 입꾹하던 넘이 어따대고 협박질이냐? 석열이 풀어줄 때는 주디뚝하던 것들이 지금와서 항소 안했다고 게거품 무는 것은 결국 국짐당이 내란공범임을 인정하기 때눔 아닌가?,0
1169,104,윤석열 부역자 송언석을 처벌하라!,0
1170,104,그 논리면 국짐 해산이야 ㅋㅋㅋ,0
1171,104,혹시 너도 가방줬냐? 로저비비에?,0
1172,104,니 죄가 너를 찾아갈 것이다..찢재앙 out,0
1173,104,"송언석의원도 수사해보세요.뭘 받아먹고 뭘 줬는지 수사해봐야 합니다.내란국짐당을 국헌문란,국기문란,위헌정당으로 빨리 해산시켜야 합니다.진절머리 나네요.",0
1187,105,윤어게인과 절연도 하지 않는 국힘당이 무슨 행동을 벌여도 다수 국민의 공감을 얻지는 못할 듯,0
1188,105,"검개들이 이재명 엮기위해서
 조작한거 들통나서 항소포기한 건데...
검개들의 조작수사 반듯이 조사해야 산다",0
1189,106,"YTN 이것들 완전 라도 죄파 졸개들인데
뭘 그리 목청 높이시유
노 종면 자식 보면 알잔쏘",0
1190,106,좌파 빨강이 척결  이죄멍 재판 제기하라,0
1192,106,"요즘 제 정신 아닌것 같더라고. 무슨 말을 해도 꼬독 꼬독 씹어서 말을 하면서 자꾸 쎈척을 하는게 그게 또 가관. 하는 짓 이라는게 윤두환의 용산에 가서 체포 저지 하겠다고 설치거나, 윤두환이 무슨 내란을 저질렀냐고 대들거나 하는거 아니었나? 명백한 내란도 아니라고 하는 주제에 독사가 머리 들고 일어나서 혀 날름거리듯 하면 어쩌자는겨? 주제 파악 먼저 해라. 주제없아...",0
1193,106,나경원씨 수갑차고 감옥가는건 아니죠?  국힘당 대부분 내란과 뇌물에 연류가 됬는데 나경원씨는  연류안됬잖아요?  얘들  학교 들어간 과정도   문제없었고    설마  나경원이 수갑차고 감옥에 가겠어요? 가면   전당대표가 가겠지,0
1194,106,지금 민주당을 정당하게 비판할 수 있는 정당은 정의당 정도 뿐이다. 국힘 내란 지지 위헌 정당은 해산하라. 그건 박근혜 윤석열 탄핵 당한 대통령을 연거푸 내고 나라를 거덜낸 정당 그거 한국 정당 아니다.,0
1195,107,"윤석열이 고맙다...몇십년 걸려도 쉽지 않았을 적폐청산을 계엄 한방으로 다 해결해 줘서...썩은 검사들과 판사들, 고위 공직자들 이번 기회에 싹 정리하자..",0
1196,107,다잡아넣어라  나라를 이꼴로  만들고  뭘잘했다고 월급  따박따박받나,0
1197,107,정치보복이 아니라 내란청산이란다 내란당아,0
1198,107,냅둬라~ 양아치정권은 오만방자가 극에 달해 계속 불법위법을 자행해서 스스로 명을 단축 할거다.,0
1199,107,내란에 가담한 자들은 지위고하를 막론하고 엄중히 처벌하여야 할 것이다.,0
1200,107,정청래는 무식해서 내란원툴짓 밖에 못함.. 아는게 있어야 선동을하지,0
1201,107,토 왜 수꼴 기관지. 왜구 동아는 우리의 희망 화이팅,0
1207,108,돈이 팔천억이다. 몇백만원짜리 가방에 비난하면서~ 정말 분노하지 않을 수 없다. 계엄세럭보다 더 나쁜 놈들이 범죄자 세력이다.,0
1208,108,기를쓰고 될라고 한 이유겠지....되고나니 작전대로 하는거고...변호인13명이 요직에 배치받아서 전방위로??,0
1209,108,상호야 영원히 대통령 할거니 임기 마치면 죗값 치루는거 때문에 그러는거 국민 반이상은 안다 이눔아 바보로 아니,0
1210,108,김만배  돈이 바로 이재명 돈이다.   성남시  국민의  혈세를  이재명 정부가 꿀꺽  김만배  무기징역 시켜라.,0
1211,108,"니네가 구해야 할 필요가 있구나,,,",0
1212,108,그런 논리라면 이미 대통령이된 사람이 무슨 내란이냐?,0
1213,108,그럼 정상호 법무부 장관이 왜 그랬대요? 우상호가 모르는 비선 실세가 있는 건가요?,0
1227,109,"당 대표, 비대 위원장, 혼자서 다 해먹네 ㅋㅋㅋ ,  공산당이냐? 저걸 당이라고 ㅉㅉ",0
1228,109,반성도없는 천하의위조범 조국 다시 처넣어라,0
1229,109,이런 쓰레기가 설치는 대한민국 정말 싫고 화가난다...기생충가족 조구기,0
1230,109,이런 괴씸한것들 같으니라고 국민한명당 일자리 갯수 0.42개로 국민들은 일자리 찾아 경쟁하고 한숨쉬는 삶의투쟁을 하는데 조국 이자는 토착왜구라며 국민들 별명지어 놀리고 반성도 없고 정부여당이란 자들은 김만배 일당한테 7140억 재벌 만들어주고 너네들 한테 국민 고통은 안보이냐? 이 놈들아? 우리나라 청년들이 순수하고 착해서 그렇지 네팔같았으면 그냥 확 다갈아 엎었을거다 이놈들앗!!!,0
1231,109,개구리 붕어 가재 잡아먹는 메기?,0
1232,109,"정치를 하려면 고향 부산에서 열심이 하세요
고향에서도 존경받지 못하고 호남 호남으로만 가시나요",0
1233,109,"조국이 조국 당을 창설하고 조국 당 대표가 되었다가 구속,석방 이후 다시 조국 당 대표가 조국이란다. 우리나라 정치 현실이다. 말로는 조국 당의 조국은 인간 조국이 아니라 우리 한반도의 조국이란다. 이런 게 왜곡진보의 대국민 라이팅하는 선동스킬과 현란한 말솜씨이다.",0
1247,110,김영삼때 이후 다시 사형집행을 고려해 봐야 한다.,0
1248,110,"충암고 에서 축제 하는데 어떤 녀석이 윤어게인 하고, 돈 받고 무대에 오른 랩 한다는 모지리가 윤어게인 크게 외치니 박수가 터졌다면서? 그 학교가 본래 그런 학교인 모양...",0
1249,110,여인형 사형,0
1250,110,내란수괴를 하루 빨리 사형선고하고 총살시켜버려야  한다 !!!,0
1251,110,나라를 전쟁으로 몰아 가려고 했다는 명백한 반국가 사범 .,0
1252,111,중국은 대우 받으려면 대우 받게 행동해라...지구상에서 언제 어디서나 항상 문제만 일으키는 중국..지금 우리나라 외국인 범죄 1위는 중국이란다...아마도 전 세계 범죄도 1위 일거다...다 필요 없으니 억울하면 오지마라...국민들 반중 여론이 70%가 넘는다.,0
1253,111,"역사가 말하고 있습니다. 6,25 한국전쟁에 우리에게 총부리를 겨누고 우리 국군과 유엔군, 국민에게 총을 쏘고 자유 통일로 하나의 국가를 방해한 나라입니다.  우리에게 잘못을 사과했나요?  우리의 많은 기업이 중국에서 피해를 보았습니다. 서해에 말뚝을 박고 접근 조사도 못하게 합니다.  하나 하나 살펴보세요, 김치도 지네꺼라 합니다. 한복도, 기외집도, 모든게 제네꺼라 억지 부립니다. 심지어 고구려의 영토까지, 
영원히 상존 못 할 나라입니다. 정부가 정신을 차려서 잘 대처해야 합니다.",0
1254,112,"범죄자가 대통령이 돼가지고, 그 범죄자 죄를 없애주려고 하니, 나라가 개판이 되는 건 당연합니다. 장 대표님과 국민의힘의 투쟁을 강력 지지합니다.",0
1255,112,"윤석열 내란수괴에는 항고도 안 하는데 벙어리 국힘이 돼서 한마디도 안하던 것들이 
이젠 건수 하나 잡았나보네. 아주 비겁하고 뻔뻔한 짓만 골라서 하는 극우 국힘당",0
1256,112,"이런 투쟁, 아주 맘에 듭니다. 장동혁 대표님을 비롯한 의원님들의 투쟁을 적극 지지합니다. 
작살을 내부러야 합니다.",0
1257,112,대장동사건과 기타 이재명관련 수사 특검으로 당당히 공정하게 명명 백백하게 밝혀 논란을 종식시켜라,0
1258,112,이재명 탄핵이 답이다,0
1259,112,이미 사퇴할 사람이다. 대신 욕먹을 사람 그자리에 앉쳐논거여~ 이미 시나리오 대로 가고 있잔아~ 누가 영화로 만들어바라. 제목 : 범죄자의 나라.,0
1260,112,노氏 하나 사라진다고 문제가 해결되나? 용산의 이氏가 관련 없으면 법무부까지 나섰겠나? 그럼 용산이 책임을 져야 정상 아닌가?,0
1271,113,제발 너도 좀 받아라~,0
1272,113,힘없는 말단 공무원들 또 당하겠네. 위에서 시키면 해야 하나? 하지 말아야 하나? 하자니 후환이 겁나고 안하자니 징계가 겁나고. 힘없는 말단 공무원들 말고 대가리들만 처벌하자,0
1273,114,9월 통계 빼고 한거니까 1015 부동산정책은 당연히 무효임,0
1274,115,"썩어 빠진 조선 왕들 위패 모셔놓은 데가 뭐라도 되냐.. 왜란 터지자 백성들 버리고 도망가고 호란 터지니 왕이란 작자는 삼전도에서 굽신거리고.. 조선여자들 줄줄이 끌려가도 손놓고 있다가 돌아오니 환향녀라고 손가락질 해대고.. 구한말엔 일제에게 신분, 재산 보장받고 나라 팔아먹고... 전세계에서 동족 절반 이상을 노비로 부렸던 나라는 조선이 유일하다더라.. 없애자는 것도 아니고 주위에 낡을대로 낡은 지역 개발한다는 데 반대하는 것들은 강남에 아파트 수채씩 갖고 있는 것들이니 기가 막힌다..",0
1275,115,극좌파ㅡ김민석 이가 능력 있냐..이재명 이가 어 거지 로  총리 안쳐 준 거지 표는 없어..넌 서울 시장 감 아니야..서울 시민들 우습게 보지 마라...창경궁...종묘 는 이제 그만 공원 가자...,0
1276,115,"종묘앞 재개발이 아니라 ,길/도로 건너 세운상가  재개발이다.즉 종묘 바로 옆에 붙어 있는 재개발이 아니다라는 말이다.딱 붙어 있으면 문화재와 관련돼  문제라 생각하겠지만, 도로 건너편 재개발이니 뭐라 할 수 있겠는가..",0
1277,115,"좌파 민주당이 지금까지 개발 반대 역사를 보자 1. 경부고속도로 반대 [ 김대중 부자들만 이용할 것이다. 우리나라 경제대국 되는데 경부고속도로가 기본이 되었다. ]  2. 동대문 운동장 ddp 개발반대 [ 세계적인 관광 명소,,3년지 전시회가 밀려 있음.] 3.  서울 외곽순환도로,, 사패산 터널 반대[ 좌파 지눌 스님 환경 파괴 주장.] 공사 지연으로 3조원 손해.. 10년 지연 개통,, 오히려 터널이 자연과 생물보호가 더 잘됨..  4. 조선말, 대원군 개방 반대.. 전통수호. 일본에 강제 합병,, 그래도 개발 반대할래?",0
1278,115,조선 왕들중에 정통성 있는 왕이나 있냐? 다들 나라 팔아먹고 전쟁에 도망가고 형제 삼촌 다 죽여 왕되고 제대로 정통성 있는 왕은 있고?,0
1279,115,고층빌딩은 경복궁 덕수궁 인근으로도 충분한데 왜 시장은 고층건물에 안달이 났냐? 문화재면 문화재 답게 보전을 해라... 당장 고도 제한 구역이라고 개발 못 하는 곳이 수두룩한데. 문화재 옆에 고층빌딩이 말이 되는 소린가? 고도 제한 구역부터 개발하고 그 딴소리 해라.,0
1280,115,협의전 서로 합의한 도면을 변경해서 고층건물 변경한게 문제인데 뭐 자꾸 종묘를 지킨다하면서 고층이 경제에 도움이된다 이러냐? 유네스코 조건 오독하지마라  하여간 인천이 문제였어,0
1282,116,그러면서 중국인 비판하면 징역5년?,0
1283,116,와.. 그래 이건없어야지 잘한다,0
1284,116,이건 진짜 없어져야 된다 악법중에 악법이고 사실상 입틀막법이였지,0
1285,116,잘한건 잘했다하자,0
1286,116,폐지가 당연한 겁니다 사실을 말했는데 명예훼손이라니 어처구니가 없는 일이죠 그동안 범죄자들이 피해자와 선량한 국민을 괘롭히고 지들 범죄를 덮는 수단으로 사용한 어처구니가 없는 악법입니다,0
1287,116,사실을 말햇는데 먼 명예회손이야 ㅡㅡ. 이딴법이 남아있다는게 웃긴거다,0
1289,116,허위사실 유포에 따른 명예훼손은 당연 죄지.. 말그대로 거짓말이니까.. 근데 잘못했다고 잘못한거 상대가 범죄저지른거 유포했다고 그거 말했다고 그거 공개석상에서 여기저기 떠들었다고 그걸 처벌하니까 세상이 이 모양 이꼴이지.. 범죄자놈들 사돈 팔촌까지 얼굴 못들고 다니게 동네방네 얼굴박제하고 떠들어대야 그것들이 최소한 부끄럼을 알고 카메라 앞에서 고개라도 숙이지.. 이것들이 이젠 고개 빳빳히 쳐들고 도리어 더 큰소리야.. 이참에 그놈의 모자이크도 없애라.. 범죄자놈들에게 인권이 가당키나 하냐??,0
1302,117,거기에다가 대장동 항소 포기도 어떤 놈이 시켰는지도 함께 조사해라...김현지냐  아니면 전과4범이냐...,0
1303,117,"정신좀 차려라,,, 주식이 올라가는데, 환율도 올라간다는 말은 세금투입으로 억지로 올리고 있다는 소리잖아, 내 생전에 주식 오르는데, 환율이 오르는것 처음본다. 인위적이란 뜻이지,,,",0
1304,117,이익금 10배 추징하면 아무도 암표팔이 않할듯.,0
1305,117,법치주의 국가에서 법을 무시하고 지들끼리 만든 단체로 조사한다고? ㅎㅎㅎ 국가를 무슨 지들 하청업체 수준으로 다루냐?,0
1306,117,그만 우리고 빨리빨리 정리하라,0
1307,117,확~~~짤라 버리고 싶다 정말,0
1309,118,무능한 쩍벌법사 부역자 치고는 호의호식했겠네,0
1310,119,우리나라에서 이재명 만큼 수익을 얻어온 지자체장 있으면 먼저 말하고 해라,0
1311,119,50억 클럽이 국힘 관계자인데? 그럼 이재명과 한편이란 말이냐?,0
1312,119,7천억은 총 수익 계산이고 성남시에서 환수한 것은 왜 말안하냐 돌대가리냐,0
1313,119,"당시, 성남시장이 짐짝 계열이었으면, 1조 몇천억을 그냥 해먹었을거란 소리군... 쯀리네 엄마 봐라. 분담금조차 안내고 꿀꺽 해버리잖아...",0
1314,119,아나운서????????  ㅋㅋㅋㅋ ㅋㅋㅋㅋ   귀 검사나 해라~~~  제대로된 정보를 들을줄 알아야 제대로 애기를 하지!!  제대로 듣지를 못하니 맨날 헷소리나 해대구.......  ㅋㅋㅋㅋ ㅋㅋㅋㅋ  닝기리 시빠빠,0
1315,119,"이재명이랑 상관없는 재판이야
김만배, 유동규 일당이 500억정도는 해먹었다고 판결이 나온것이고

그 500억은 민사소송으로 전부 회수된다

애시당초 이재명이 뇌물먹었다고 걸었는데 뇌물이 안나오니

배임으로 엮으려고 했는데, 그것도 성립이 안되었음

억지로 수사한 검사놈들을 처벌해야되는거야",0
1316,119,성남시를 장악햇던 국짐당 시의원들과 이명박패거리들과 건설자본의 방해를 무릎쓰고.. 그나마 개발이익의 절반이라도 환수햇던 이재명.. 실제 뇌물 받아처먹엇던 국짐 내란당놈들 주제에 어딜 감히,0
1331,121,누락 X 조작 O,0
1332,121,하는짓이 문재인때랑 똑같네,0
1333,121,그냥 상식적으로 생각하자!!! 계획적인 누락이니 조작이잖아!!!,0
1334,121,국힘아... 한국은행에서 경제 위기 대출규제 연구보고서 쏟아지고 있고 은행은 위기를 겪고 있고 나라 개인 부채는 최고치를 계속 갱신중이라... 한번 무너지면 회복이 힘든 상황에 직면해 있는데... 지금 이게 할 짓이냐? 만약 경제 위기 오면 입닫고 도망갈 것들이... 지금 물가 잡아 경제 안정 시키는데 힘을 모아도 모자랄 판에 지금 모하는 짓거리냐?,0
1335,122,공직자 비리도 포상금 높게 책정해주세요.,0
1336,122,둔촌주공 살리기에만 몰두하며 두창이는 신경도 안쓰던거 이재명 대통령이 해냅니다. 여윽시 애국보수 재명성님...,0
1337,122,처벌만이능사가아니고 실명제하면되잖아 찢재명아,0
1338,122,"걍 발매시, 현장에서 입장인 전원 신원인증하면 되는데. 전매 매매  금지시키고.",0
1339,122,럼통이는 드럼통 보내는데 특화된 재주가 있는듯,0
1340,123,정당의 현수막 전면 금지해라. 쓰레기들의 말장난이기 때문.,0
1341,123,"원래 반중적 혐오금지였는데 친중적 혐오금지로 포장된건 친민주당 NL애들(일부 친중파)때문이라 보거든... 차별금지법을 강하게 주장하는 주류는 '반중 성향의 좌파'라고 봐야 맞다. 중국은 프롤레타리아 독재와 권위주의.중앙집권.집단주의.반동성애다. 하지만 서구형 차별금지란 단지 비서구담론과 백인주류를 비판할뿐, 탈권위.분권화.개인주의.친동성애다. 독일녹색당(신좌파)은 비폭력 평화주의를 그토록 외쳤지만, 미국주도의 전쟁에 파병까지 하면서 용병노릇도 했거든. 프롤레타리아 독재가 파시즘이라 주장하는 좌파가 진영논리 이분법을 깰수있다? 웃기지",0
1342,123,특정당이 아닌 현 상황들을 알리는 현수막들은 무사한거져? 그것도 ?찢는건 아니죠?,0
1343,123,정말 현수막 때문에 구역질이난다 ~~~ 여기 전라북도 전주인데 민주당 국회의원들 현수막 때문에 토나오려고 한다.내로남불의 대표주자들이 하는일도 없으면서 온통 내란 내란 ~~~ 제발 법 개정해서 현수막이란걸 아에 없애라!!! 원래 자영업자나 학원들이 광고비 아끼고 홍보하려고 이용한게 현수막인데 그런건 이제 거의 보이지 않고 정치 모리배들이 현수막으로 온거리를 도배하고있다~ 자영업자들은 현수막걸 돈도 없는데 국민세금으로 저짓거리 하는것도 국민에 대한 배신이다.,0
1344,123,니나좀 잘해라 진짜 이렇게 뻔뻔한놈은 첨봄,0
1345,123,지방선거 앞두고 개나소나 시의원 구의원 현수막질. .누구 돈이냐??,0
1346,123,정당 현수막 허용 범위 넓힌 거 너희 당 김남국이 대표 발의한 법이잖아...,0
1350,124,"국힘라인들은 다 뭘 받아 처들실 것 같음.. 저기서도 한몫챙기는 거 아닌가하고,, 또 관계된 누군가로부터 예의를 제대로 받지 않을까하는~",0
1351,124,정신 좀 차리시길...수작질에 또 놀아나..문화재가 없어진 판국에..지가 무슨 말하는지 인지력이 없어,0
1352,124,대성공을 거둔 이명박 대통령 청계천 복원도 개거품 물었던 좌파들은 종묘앞 최신식 건물 들어서면 쇼핑한다고 뻔질나게 쳐도라다닐게 뻔하다. 좌파들은 무조건 반대하다가  열매가 달리면 제일 먼저 따먹으려고 달려드는 종자들이다. 박정희 대통령 경부고속도로 공사현장에서 드러누워 뒹굴거리던 원조 좌파들의 사례만 보아도 잘 알 수 있다.,0
1353,124,명태균에 사과하고 사퇴하시길,0
1354,124,날씨가 추워지니 페라가모신발이나끌고 생태탕이나 먹으러가야겠다.,0
1355,124,정신못차리지?,0
1356,124,삽질은 적당히 하자,0
1362,125,세종시 간다고 개소리하더니 또 사기쳤네,0
1363,125,정권바뀌면 하여튼 세금못써서 안달이 났군. 일도 뭐하나 제대로 못하는 주제에 돌아가서 뭐하게 ?  얼마간 좀 시간떼우다 성호랑 손잡고 감방이나 쳐              드가지.   마침 기소포기로 제대로  걸린거 같은데,0
1364,125,세종에 청와대 보다 더큰 규모로 대통령집무실 공사 하던데 그냥 용산에 있다가 세종으로 내려가라..세종에는 정부청사 국회의사당 대통령집무실 까지 짓고 있고 대법원도 추진 한다고 하는데 국민한테 돌려준 청와대를 궂이 뺏으려는 이재명은 조만간 감옥에 갈텐데 세금낭비 아니냐.,0
1365,125,"거기서 굳이 나온 넘이나, 다시 기를 쓰고 들어가는 넘이나 똑같은 넘들이다.ㅉㅉㅉ",0
1366,125,세종으로나 내려갈것이지 ㅋㅋㅋㅋ 청와대 ㅋㅋㅋㅋㅋ,0
1367,125,10년 전에 청와대 없애라고 난리 발광 떨던 좌파 놈들 다 어디갔음?,0
1368,125,범죄자 이죄명이 쇼하네. 니는 부엉이 바위 안올라가나?,0
1382,126,나라를 좀먹는 바퀴벌레 같은 국짐당 해산은 언제쯤 될까요? 국민을 이상한 방향으로 호도하고 이를  받아적는 보수 언론들.. 정말 갑갑합니다!!,0
1383,126,"빨리빨리하세요, 지치요 지쳐",0
1384,126,곳곳에 미꾸라지가 있으면 물이 맑아질수가 없듯 끝까지 추적해서 잡아내야 됩니다. 내란청산을 하지 않으면 또 다시 대갈쳐들고 나옵니다.,0
1385,126,승진이라니.. 절대 안되지.,0
1386,126,지들은헌법파괴하면서 헌법존중TFT라네ㅋㅋㅋ,0
1387,126,나라가 제대로 돌아가고 있는 중~ 내란 가담세력도 얼른얼른 쓸어냅시다. 부패한 냄새가 진동을 하고 있어요!!,0
1388,126,나라 좀먹는 내란잔당들 청소해야 대한민국이 바로 선다~,0
1402,127,"위조만 할줄 알았지
판결문도  안 읽어봣나?
짜/가법조인  꾹아
성범죄장 위조당 언제까지 가나 보자
이재맹이 은헤입어  비레대표 몇석으로
정치한다고 쯧쯧",0
1403,127,정치에 미쳐서 이젠 사기꾼까지 편드네... 범죄자한테 투표하는 수준이네 이해는 간다만 니들 때문에 피해보는 일밤 국민 생각도 좀 해라,0
1404,127,개가 왜 짖는줄 알어? 무서우니깐 짖는거야..동훈이도 지금 막 짖고있어 왜 짖어됄까? 남욱이 법원서 조작수사라 하는 순간 다 불고 조사들오면 당시 법무부장관이었던 자기까지 죽게 생겼으니 지 살려고 짖는거야..,0
1405,127,한동훈은 차기 민주당 당대표로 나오면 잘 어울릴 듯.,0
1406,127,내란당은   누가 이렇게 나대고 발짝하는건 100% 공범 아니면 범죄자야  ㅋㅋㅋ 이건  걔네들의 룰  ㅋㅋㅋㅋ,0
1407,127,저런게 법무부 장관이었다 모자란것들 형법에 범죄 수입금은 추징 및 몰수 대상이 아니다,0
1408,127,대장동특검 가자 피하는 놈이 범죄자다 국힘 받아들여라 피하지말고,0
1422,128,대놓고 지령내리네 ㅋㅋㅋ 국격 대단하다,0
1423,128,너희들도 한국에 대한 존경심을 가져라!!!너희들은 주변 국가를 속국 취급하면서 존경 받기를 원하면 정신병자이지!!!,0
1424,128,내로남불 국가,0
1425,128,문국몽 중화재인: 쭵쭵 한국 극우세력이 중국 관련 허위정보를 유포하고 반중시위를 벌이는 것은 중한 우호를 훼손할 뿐만 아니라 한국 국가 이미지도 훼손하는 것. 쭵쭵 중국몽 영원히 꾸겠숨뉘돠.,0
1426,128,이젠 대놓고 하네 중공 대단하다~~~ㅋㅋㅋㅋㅋㅋ,0
1427,128,인경이가 앞잡이 노릇하고 중국이 조종해주는거야~ 한국 말살시키라고 ㅋㅋㅋ,0
1428,128,대만이야기하면 내정간섭 난리치는 것들이 무슨 외부세력 드립. 딱 내로남불 개쩌네 짖어라,0
1431,129,바보들이냐?  오늘 당장  수사기관마다  고발해야지  뭔 한가한 소리를하고 자빠짐?  장동혁 얘 어디서  쳐놀고있음?,0
1432,129,"정성호,노만석 사퇴와 국정조사 당연하며 특검을 해서라도 사실을 밝혀라! 입법,사법,행정 삼권은 물론 대한민국이 오직 범죄자 이재명만을 위해 존재하는 나라. 이게 나라냐! 사법부가 솔선수범 범죄자 이재명 홍위병 노릇을 자처하며 범죄자 가랑이 사이로 기어 들어가 스스로 무릎을 꿇은 결과 법치주의를 포기하자는 것이며 오히려 범죄 공화국을 만드는데 동참 하고 있다.만악의 근원 이재명을 반드시 끌어 내려야 한다.",0
1434,129,운동권 출신들이면 벌써 단식삭발하고 천막당사치고 난리 블루스를 쳤을텐데 어찌 지금은 대체 누가 여당이고 누가 야당인지 구분이 안되네. 뒷북이나 치고 앉아 있는 꼴이 한심하다 못해 측은하다.,0
1435,129,"노만석 저놈은 진짜 민줏당,개다!!어떻게 저런인간이검찰총장대행이라~에라이 못난인간아!!!",0
